file_name,title,description,topics,keywords,contentType,contentSubType
b3c87db6-39fc-4f18-bcc7-0efe3301ea1c.json,ChatGPT for Beginners,"Learn how to use ChatGPT for beginners. I'll cover creating an account, the interface, and a few examples of how to use ChatGPT. If you are a beginner, have never used it before, and maybe even fear getting left behind, this is perfect for you.","['Evaluation And Assessment', 'Resource And Vendor Management']",[],Web Resource,YouTube
1bb2605f-e31d-4f86-b488-1710fb7d8664.json,Sustainment Academics: Supply Chain Risk Management (SCRM),"This lesson provides an overview of what Supply Chain Risk means, how we manage it, and some of the ways the Air Force and the 448 SCMW are getting after this problem set.


https://dod.teams.microsoft.us/l/channel/19%3adod%3a1445592996054d23ac526adfe2fd02f9%40thread.tacv2/General?groupId=c2ad940a-90d1-45ad-8add-3871ebcc8563&tenantId=8331b18d-2d87-48ef-a35f-ac8818ebf9b4","['Aircraft Maintenance', 'Career Field Education', 'Air Force Institute of Technology (AFIT)', 'Innovation', '21X', 'Partner Organizations and Conferences', 'Logistics Officers Association (LOA)', 'Logistics Readiness Hub', 'Advanced Academic Degree and Special Experience Exchange Duties', 'Joint Logistics', 'Life Cycle Sustainment', 'Supply Management', 'Munitions and Missile Maintenance Hub', 'Career Field Education', 'Air Force Institute of Technology (AFIT)', 'Innovation']","['sustainment', 'sustainment academics', 'depot', 'supply chain', 'supply chain management ', 'risk', 'supply chain risk management', 'depot ', 'academics', 'supply risk', '21x', '21a', '21r', 'lro', 'logistics']",File,PPT
977d790f-920a-4608-b6f1-208d1125acbf.json,Defense and Joint Intelligence Organizations,The architecture of defense intelligence ,"['Intelligence Hub', 'Structure and Mission']","['cdasa', 'defense intelligence enterprise', 'defense intelligence', 'national security', 'intelligence', 'intelligence community', 'joint intelligence', 'joint task force', 'jtf', 'j-2', 'intelligence support', 'njoic', 'crisis response', 'national intelligence support', 'usstratcom', 'intelligence federation']",File,PDF
4bb00339-1f3c-4328-b303-26de17bab849.json,DoD Information Network,A brief explanation of the major components that make up the Department of Defense Information Network (DODIN),"['Intelligence Hub', 'Tools and Resources']","['cdasa', 'dod', 'information network', 'dodin', 'communications', 'communications infrastructure', 'intelligence communications']",File,PDF
6c999bb3-788b-484d-b028-9f9a9cb20661.json,"Joint Intelligence: Organizations, Responsibilities, and Procedures",An explanation of how roles and responsibilities are organized and delegated within the joint intelligence process and how they are carried out.,"['Intelligence Hub', 'Structure and Mission']","['cdasa', 'dod', 'joint intelligence', 'jioc', 'joint staff', 'intelligence organization', 'intelligence responsibilities', 'intelligence community', 'ic', 'intelligence process', 'intelligence planning', 'intelligence requirements', 'collection management', 'joint force']",File,PDF
c67335b0-335c-42e1-bc56-29d7526dc4cd.json,EN Hall Monitor Video 1,Hall Monitor Video 1 for Approval,['Avolve Hub'],"['for approval only', 'for pa. approval']",File,Video
edc9c398-2260-4130-b95f-9c000140183e.json,Avolve Trailer May 2023,For AETC,['Avolve Hub'],"['for pa approval', 'for approval only']",File,Video
339b7597-65ce-46ef-9fb8-78ce790a6a03.json,Acquisition: Digitally Modernizing,"This topic presents information to the “Why” and ""How"" ALL acquisition functional activities have evolved over time and are desired to be transformed to a more collaborative digital environment. Content includes the latest AFMC Strategic Plan and Building Code memo guidance directives supporting this transformation. The workshop also provides URL’s for additional information. ","['Acquisition Hub', 'Program Management', 'Engineering', 'Logistics', 'Contracting', 'Finance']","['how to', 'transformation', 'guidance', 'digital', 'begin', 'innovation', 'acquisition innovation', 'asoc', 'models', 'change']",File,Video
f14a722d-347c-46da-8ed8-8b388cb7dc1c.json,UDL GUIDELINES,"The UDL Guidelines are a tool used in the implementation of Universal Design for Learning, a framework to improve and optimize teaching and learning for all people based on scientific insights into how humans learn.",['Instructional Design'],[],Web Resource,Web Page
19d9ff8b-33d1-4190-b593-088f0b7c1bce.json,Student-Centered Learning,"Successful teaching begins with a clear articulation of course goals and instructional objectives. Your objectives are the guiding principles for designing course activities, selecting information to present, and devising appropriate assessment strategies. On a larger scale, the goals and objectives of individual courses feed into the objectives of an entire program, ultimately defining the skills and capabilities of a well-rounded graduate of that program. ","['Evaluation And Assessment', 'Instruction/Facilitation', 'Instructional Systems']",[],File,Video
d88c56b9-2714-4a76-9c48-9c914a2de7e8.json,(CUI) Introduction to Program & Technology Protection in the Air Force Life Cycle Management Center,"This video introduces Program & Technology Protection (PTP), as implemented in one of AFMC Centers, the Air Force Life Cycle Management Center (AFLCMC). Mr Naglic discusses the scope of PTP as required by the Department of Defense and implemented within the AFLCMC; threats, vulnerabilities and opportunities related to current and future technology development, as well as within the cybersecurity domain and the need to protect intellectual property; ways to mitigate program risk by applying program protection planning and building trusted systems; the need for and techniques associated with anti-tamper processes and technology; an overview of supply chain risk management; and specific guidance for the program protection plan. Content and discussion are at the CUI level.","['Acquisition Hub', 'Program Management', 'Engineering', 'Security']",[],File,Video
366bbcd5-eb3c-4f29-9bd8-ed37aa5ae578.json,(U) The Facility Clearance Process from a Customer Perspective,"This video explains the facility clearance process for holding meetings and discussions at non-government locations. It further details common sponsorship rejections, common sponsorship discontinuation, addresses expectation management, provides best-practice recommendations, and shares common errors associated with completing the DD Form 254. Discussion and content are at the Unclassified level.","['Acquisition Hub', 'Security']",[],File,Video
3c152585-76df-4a0f-9b37-064970e77d59.json,(CUI) Intro to Program & Technology Protection Learning Path; and Overview of AFMC Info Protection,"This video introduces the Program & Technology Protection (PTP) Learning Path and provides an overview of vision, mission and strategic objectives for PTP in the Air Force Materiel Command. Content is Unclassified, and discussion is at the CUI level.","['Acquisition Hub', 'Security']",[],File,Video
ee3e4f15-b70a-4d5c-8c49-dee165a8e535.json,(U) The Facility Clearance Process from a Customer Perspective,"This briefing explains the facility clearance process for holding meetings and discussions at non-government locations. It further details common sponsorship rejections, common sponsorship discontinuation, addresses expectation management, provides best-practice recommendations, and shares common errors associated with completing the DD Form 254. Content is at the Unclassified level.","['Acquisition Hub', 'Security']",[],File,PPT
60b6bf06-19b8-47e7-9e6a-254bea9ec453.json,(U) The Facility Clearance Process: FAQ,This document provides answers to frequently asked questions regarding the facility clearance process for holding meetings and discussions at non-government locations. Content is at the Unclassified level.,"['Acquisition Hub', 'Security']",[],File,PDF
567e4da6-1d58-44ca-b352-ef0c9343ed64.json,(U) The Facility Clearance Process: Job Aid for Completing the Necessary Forms,This document provides detailed information to assist the user in completing the necessary paperwork to obtain facility clearance for holding meetings and discussions at non-government locations. Content is at the Unclassified level.,"['Acquisition Hub', 'Security']",[],File,PDF
f758a228-dce8-4460-8281-0e8a00b2f1d4.json,Flash Cards - Learning Theories,"Learning means many things to many people. To some, learning is simply a change in behavior as a result of experience; to others, it is something more difficult to see and measure which involves changing thinking processes.","['Instruction/Facilitation', 'Evaluation And Assessment']",[],File,Video
5f6680dd-ef06-4d3a-a2b3-e00c45ecb939.json,(CUI) Introduction to Program & Technology Protection in the Air Force Life Cycle Management Center,"This briefing introduces Program & Technology Protection (PTP), as implemented in one of AFMC Centers, the Air Force Life Cycle Management Center (AFLCMC). It covers the scope of PTP as required by the Department of Defense and implemented within the AFLCMC; threats, vulnerabilities and opportunities related to current and future technology development, as well as within the cybersecurity domain and the need to protect intellectual property; ways to mitigate program risk by applying program protection planning and building trusted systems; the need for and techniques associated with anti-tamper processes and technology; an overview of supply chain risk management; and specific guidance for the program protection plan. Content is at the CUI level.","['Acquisition Hub', 'Engineering', 'Security']",[],File,PDF
b7fbf7d4-da77-455f-8f0c-f27229937788.json,National Intelligence Leadership Structure,An overview of the national intelligence leadership structure and the responsibilities tasked to each role. ,"['Intelligence Hub', 'Structure and Mission']","['intelligence', 'intelligence community', 'intelligence leadership', 'leadership', 'leadership structure']",File,PDF
045934db-ca3b-4bb8-8ea8-0a9e8be98e2b.json,WSS 005 Program Protection (DAU Course),"DAU Course WSS 005, Program Protection. This workshop is designed for acquisition personnel requiring intermediate-level knowledge of program protection and system security engineering (SSE). This workshop will instruct students on program protection and how to develop the elements included in a Program Protection Plan (PPP), to include its tables and sections. 4-8 hours in length. Course objectives included in this file.","['Acquisition Hub', 'Security']",[],File,PDF
409a4f71-819e-4870-ba51-b8b9db24f604.json,"DoD Instruction 5200.FH (DRAFT), Acquisition Security, 15 Mar 2022","In accordance with the authority in DoD Directive 5143.01, this issuance establishes policy, assigns responsibilities, and provides direction for the integration of risk-managed security principles throughout the Defense Acquisition System (DAS) and Science and Technology (S&T) Enterprise,
except for those related to nuclear, chemical, and biological programs.","['Acquisition Hub', 'Security']",[],File,PDF
5e575c94-967d-4abb-b88a-cf37b8a3c759.json,"Air Force Instruction 63-101/20-101, Integrated Life Cycle Management, 23 Nov 2021","This publication implements Air Force Policy Directive (AFPD) 63-1/20-1, Integrated Life Cycle Management. This instruction establishes the Integrated Life Cycle Management guidelines and procedures for Air Force (AF) personnel who develop, review, approve or manage systems, subsystems, end-items, services, and activities (for the purpose of this publication referred to as programs throughout this document) procured under Department of Defense (DoD) 5000 series instructions comprising the Defense Acquisition System. Additionally, this AF Instruction (AFI) implements the Office of Management and Budget Circular A-11, Preparation, Submission, and Execution of the Budget; Department of Defense Instruction (DoDI) 2000.25, DoD Procedures for Reviewing and Monitoring Transactions Filed with the Committee on Foreign Investment in the United States (CFIUS); DoDI 3020.41, Operational Contract Support (OCS); DoDI 3200.19, NonLethal Weapons (NLW) Human Effects Characterization; DoDI 3200.20, Scientific and Engineering Integrity; DoDI 4151.19, Serialized Item Management for Life Cycle Management of Materiel; DoDI 4151.20, Depot Maintenance Core Capabilities Determination Process; DoDI 4151.21, Public-Private Partnerships for Product Support; DoDI 4151.22, Condition Based Maintenance Plus for Materiel Maintenance; DoDI 4245.14, DoD Value Engineering (VE) 2 AFI63-101/20-101 30 JUNE 2020
Program; DoDI 5000.02, Operation of the Adaptive Acquisition Framework, DoDI 5000.02T, Operation of the Defense Acquisition System; DoDI 5000.60, Defense Industrial Base Assessments; DoDI 5000.67, Prevention and Mitigation of Corrosion on DOD Military Equipment and Infrastructure; DoDI 5000.69, DoD Joint Services Weapon and Laser System Safety Review Process; DoDI 5134.16, Deputy Assistant Secretary of Defense for Systems Engineering (DASD(SE)); DoDI 5200.39, Critical Program Information (CPI) Identification and Protection Within Research, Development, Test, and Evaluation (RDT&E); DoDI 5200.44, Protection of Mission Critical Functions to Achieve Trusted Systems and Networks (TSN); DoDI 8320.04, Item 
Unique Identification (IUID) Standards for Tangible Personal Property; and DoDI 8320.06, Organization Unique Identification (OUID) Standards for Unique Identification of External Department of Defense Business Partners. This publication also implements DoDI 5000.85, Major Capability Acquisition and DoDI 5000.88, Engineering of Defense Systems.

This instruction applies to the United States Space Force (USSF) unless and until such time as separate service guidance is published. In this event, USSF guidance shall prevail in application to the USSF. Note: All references to United States Air Force (USAF) terminology, units, grades, and positions will also apply to the equivalent in the USSF, as appropriate. For example, references to Airmen will also apply to Guardians. References to MAJCOMs or NAFs will also apply to field commands. References to wings will also apply to deltas/garrisons. Air Staff roles and responsibilities (e.g., AF/A1, etc.) may also apply to the equivalent Office of the Chief of Space Operations (Space Staff) position or office (e.g., SF/S1, etc.), as deemed appropriate. Tier 
waiver authority is addressed in Chapter 1, paragraph 1.3. ","['Acquisition Hub', 'Program Management', 'Engineering', 'Logistics', 'Security', 'USAF Organizations', 'USSF Organizations']",[],File,PDF
1a05523a-9460-49e4-a0b2-9fb2a9338092.json,"DoDI 5000.83_DAFI 63-113, Technology and Program Protection to Maintain Technological Advantage 2022","This Supplement implements AFPD 63-1/20-1, Integrated Life Cycle Management. This supplement also implements AFI 63-101/20-101, Integrated Life Cycle Management, DoDI 5000.83, Technology and Program Protection to Maintain Technological Advantage, DoDD 5000.47E, Anti-Tamper (AT), DoDI 5200.39, Critical Program Information (CPI) Identification and Program Protection Within RDT&E, DoDI 5200.44, Protection of Mission Critical Functions to Achieve Trusted Systems and Networks (TSN). This supplement also provides USAF and USSF with guidance for technology and program protection. This publication applies to individuals at all levels who research, develop, test, review, approve, or manage systems, subsystems, end-items, services, and activities throughout the system engineering lifecycle and applies to acquisition efforts. This guidance implements acquisition security, a key element of program protection, for Air Force programs.","['Acquisition Hub', 'Program Management', 'Engineering', 'Logistics', 'Security', 'USAF Organizations', 'USSF Organizations']",[],File,PDF
a1b24c48-9e4a-4d67-8701-50efd782280b.json,"(U) Intellectual Property, May 2022","This presentation explains the different types of intellectual property and protections of it: trade secrets, patent, copyright, fair use, and trademark.",['Acquisition Hub'],[],File,PPT
40c4bc33-5083-426b-91ee-baa8bb9bedd2.json,21X DT Outbrief Summer 2023 Slides,"21X DT Outbrief Summer 2023 slides that were briefed by Maj Gen Hurry on 19 May 2023. Topics for 21X officers include an overview of the Development Team and DT representatives, CY24 developmental education (IDE/SDE) vectoring and board feedback, squadron command process and vectoring, O-5 promotion info, consecutive overseas tours challenges and time-on-station policies, resources for squadron command, A4L Coaching Initiative, future 21X outreach opportunities, AFPC contacts, and ways to stay connected. ","['Aircraft Maintenance', 'Leading People', 'Career Field Education', 'Air Force Personnel Center (AFPC)', 'Force Development Team (FDT)', 'Air Force Specialty Code-specific (AFSC)', 'Logistics Readiness Hub', 'Munitions and Missile Maintenance Hub', 'Air Force Specialty Code-specific (AFSC)', 'Career Field Education', 'Air Force Personnel Center (AFPC)', 'Force Development Team (FDT)', 'Leading People', 'Officer Competency-Based Learning (CBL)']","['21x', '21x dt', '21x dt outbrief', 'dt outbrief', '21x summer dt', '21x summer dt outbrief', '2023', 'summer 2023', '21x dt outbrief summer 2023', 'de', 'ide', 'sde', 'squadron command', 'squadron command vectoring', 'de board feedback', 'o-5 promotion', 'consecutive overseas tours', 'os waiver', 'time on station', 'coaching', 'betterup', 'a4l', 'afpc', 'dt', 'development team']",File,PDF
71c67bb4-958f-46b8-acfc-a7377c06d9ea.json,Blank Content Item,This is a blank Content Item to attach to a Learning Path Task when the activity the user is to perform is fully described in the task description and there is no Content Item to view.,['Learning Paths'],[],File,PPT
7bf6838a-457a-4c87-86be-0bd1e42fe235.json,21X DT Outbrief Summer 2023 Video,"On 19 May 2023, Maj Gen Hurry provided a 21X Summer DT Outbrief. Topics for 21X officers include an overview of the Development Team and DT representatives, CY24 developmental education (IDE/SDE) vectoring and board feedback, squadron command process and vectoring, O-5 promotion info, consecutive overseas tours challenges and time-on-station policies, resources for squadron command, A4L Coaching Initiative, future 21X outreach opportunities, AFPC contacts, and ways to stay connected. ","['Aircraft Maintenance', 'Officer Competency-Based Learning (CBL)', 'Leading People', 'Career Field Education', 'Air Force Personnel Center (AFPC)', 'Force Development Team (FDT)', 'Air Force Specialty Code-specific (AFSC)', 'Logistics Readiness Hub', 'Force Management', 'Munitions and Missile Maintenance Hub', 'Air Force Specialty Code-specific (AFSC)', 'Career Field Education', 'Air Force Personnel Center (AFPC)', 'Force Development Team (FDT)', 'Officer Competency-Based Learning (CBL)', 'Leading People']","['21x', '21x dt', '21x dt outbrief', 'dt outbrief', '21x summer dt', '21x summer dt outbrief', '2023', 'summer 2023', '21x dt outbrief summer 2023', 'de', 'ide', 'sde', 'squadron command', 'squadron command vectoring', 'de board feedback', 'o-5 promotion', 'consecutive overseas tours', 'os waiver', 'time on station', 'coaching', 'betterup', 'a4l', 'afpc', 'dt', 'development team']",File,Video
c5f3e831-e596-4845-9d54-ff5c3f4e1539.json,Red Talk Episode 1: Deadly Tiger,"Red Talk ""A series of informative videos for training purposes designed to provide a focused ""talk"" on a ""red"" or enemy combatant."" Episode 1 focuses on China and the ""Chinese Dream"" and what their goals and expectations are for the next few decades.","['Documents and References', 'Foundational Knowledge', 'Intelligence Hub']","['chinese dream', 'goodfellow itu', 'china', 'red talk']",File,Video
c1120371-7211-4ee8-8121-54cf3f5e516e.json,Tesseract Case Study Series - Holloman AFB,"The 49th Maintenance Group (MXG) aimed to increase flyable aircraft by 2-3 per Aircraft Maintenance Unit (AMU) (8, 311, and 314). The team wanted to achieve this goal without overworking people to ensure the MXG did not become a constraint for Pilot Flight Training (PFT) production. In September 2022, the TOC was applied to the 49 MXG with the help of Tesseract and Goldratt Consulting. This TOC project empowered Airmen to identify and implement a plan to resolve their issues.","['Airframe-specific', 'Base-specific', 'MAJCOM-specific', 'Innovation', 'Communication', 'Innovation', 'Leadership', 'Personality', 'Teambuilding']",[],File,PDF
e64b70d0-a9b3-4592-b852-7763daefba20.json,Planning and Direction in the Joint Intelligence Process,A description of why planning and direction is an important part of the intelligence process and a look at the processes and methodologies involved in it.,"['Intelligence Hub', 'Structure and Mission']","['intelligence', 'intelligence analysis', 'intelligence planning', 'joint intelligence', 'threat assessments', 'national intelligence support plan', 'nisp']",File,PDF
58aedb0a-ad1a-479b-bd98-d40403979e77.json,Link to CROWS Aware Learning Path,Link to CROWS Aware Learning Path,"['Acquisition Hub', 'Program Management', 'Engineering', 'Security']",[],Web Resource,Web Page
b6e6e2a4-d32a-477d-8362-abf88464f8a6.json,"AFMC Information Protection Organizational Structure, POCs, Responsibilities & Initiatives","This briefing contains the HQ AFMC/IP organization, contact information for key players, HQ AFMC/IP key responsibilities, core initiatives and structural relations. Content is Unclassified.","['Acquisition Hub', 'Program Management', 'Engineering', 'Security']",[],File,PDF
b450f751-233a-4a7f-8b70-5aaae7a7ca59.json,Trusted Systems & Networks (TSN) in AF Life Cycle Management Center,"This briefing contains Trusted Systems & Networks (TSN) Center of Excellence mission statement, core capabilities, activities, topics in system security engineering, vendor assessments, hardware assurance and findings, and software assurance topics. Content is Controlled Unclassified Information.","['Acquisition Hub', 'Engineering', 'Security']",[],File,PPT
8e8a0ebd-90c6-4c4a-9371-ac2d21995334.json,(CUI) Combating Counterfeit and Cybersecurity,"This briefing contains information about the Defense Contract Management Agency (DCMA) mission and vision, authority and functions, pre-award support, DFARS counterfeit related cases and clauses, post-award counterfeit mitigation, and DCMA's cybersecurity role. Content is at the CUI level.","['Acquisition Hub', 'Security', 'Policy And Strategy', 'Defense And Security Concepts', 'Law And Doctrine']",[],File,PPT
13035a0f-3555-4769-a727-914adb8d11f9.json,Adobe Captivate Session 2 of 3 ,Recording of Live Adobe Captivate Session 2 of 3. See other recordings for full training. ,['Captivate'],"['adobe', 'adobe captivate']",File,Video
d857053c-518e-44d5-9e0f-310ce337a33f.json,Adobe Captivate Session 3 of 3,Live Recording Training session of Adobe Captivate. This is session 3 of 3. Please see other videos for full training. ,['Captivate'],"['captivate', 'adobe', 'adobe captivate']",File,Video
8fc44b86-ab49-4051-a3ee-57ae3c56d056.json,Adobe Captivate Session 1 of 3,Recording of Live Training session of Adobe Captivate. 1 of 3. Please view other videos for all training. ,['Captivate'],"['captivate', 'adobe', 'adobe captivate']",File,Video
46291aea-7346-4f6b-adf0-5313fbef32ee.json,21A CFM Fireside Chat Video - 21A Summer DT Outbrief (May '23),"Col Maxwell hosted a 21A CFM Fireside Chat on 24 May 2023.  Topics included an overview of the 21A Summer DT process and membership, squadron command process and vectoring, IDE and SDE process and vectoring, O-5 promotion analysis, and BetterUp coaching results.  He also discussed upcoming events like the 2023 Aircraft Maintenance Leadership Summit and LCBP Sustainment Academics. ","['Aircraft Maintenance', 'Officer Competency-Based Learning (CBL)', 'Leading People', 'Force Development Team (FDT)', 'Career Field Education', 'Air Force Specialty Code-specific (AFSC)']","['21a', '21a dt', '21a cfm', '21a fireside chat', 'fireside chat', 'cfm fireside chat', '21a cfm fireside chat', 'summer dt', '21a summer dt', 'squadron command', 'squadron command process', 'squadron command vectoring', 'ide', 'sde', 'de vectoring', 'o-5 promotion', 'promotion analysis', 'betterup ', 'betterup coaching', 'lcbp', 'lcbp academics', 'sustainment academics', 'aircraft maintenance leadership summit', 'summer dt 2023']",File,Video
2bcbb033-dbfe-4f32-83c9-71d67ca082fc.json,(U) Foreign Military Sales Security,"This briefing describes security as it relates to Foreign Military Sales (FMS). It includes DoD policy on technology and protection of classified military information, the FMS process, key players in technology transfer, international programs security, resources and points of contact. Content is Unclassified.","['Acquisition Hub', 'Security']",[],File,PPT
f5600aa9-aaea-4bbe-a20f-0dbb8cfba634.json,(U) AFMC Information Protection Reference Information,"This briefing contains the references information for Program & Technology Protection within the DoD, DAF, AFMC and its centers. Content is Unclassified.","['Acquisition Hub', 'Security']",[],File,PPT
24bd50fc-be9e-4a68-8c50-6fed82e2c5dc.json,21A CFM Fireside Chat Slides - 21A Summer DT Outbrief (May '23),"Col Maxwell hosted a 21A CFM Fireside Chat on 24 May 2023.  Topics included an overview of the 21A Summer DT process and membership, squadron command process and vectoring, IDE and SDE process and vectoring, O-5 promotion analysis, and BetterUp coaching results.  He also discussed upcoming events like the 2023 Aircraft Maintenance Leadership Summit and LCBP Sustainment Academics. ","['Aircraft Maintenance', 'Officer Competency-Based Learning (CBL)', 'Leading People', 'Force Development Team (FDT)', 'Career Field Education', 'Air Force Specialty Code-specific (AFSC)']","['21a', '21a cfm', '21a fireside chat', 'fireside chat', '21a cfm fireside chat', 'squadron command', 'squadron command vectoring', '21a dt', '21a summer dt', 'ide', 'sde', 'de vectoring', 'betterup', 'betterup coaching', 'aircraft maintenance leadership summit', 'lcbp', 'sustainment academics', 'lcbp sustainment academics']",File,PDF
d4ec8da9-e711-4630-b87c-863787947d30.json,SOFTWAR - Presentation on Thesis Research ,"What: Thesis presentation (SOFTWAR): 
This is a presentation of the thesis written by Major Jason Lowery, an active-duty US Space Force astronautical engineer and US National Defense Fellow at MIT tasked with advising senior US military leaders about the national strategic implications of Bitcoin. In this thesis, Lowery presents a novel theory to the US Department of Defense that Bitcoin doesn't just represent a peer-to-peer cash system; it also (and more importantly) represents a new form of digital-age warfare that will transform national security, cyber security, and possibly even the base-layer architecture of the internet. Using scientific concepts from biology, evolution, anthropology, political science, and computer theory, Lowery summarizes the dynamics of power projection in human society and provides an argument for why emerging proof-of-work technologies (namely Bitcoin) will have a dramatic impact on how humans organize, cooperate, and compete on a global scale by empowering populations to project physical power in, from, and through cyberspace. Major Lowery concludes that Bitcoin represents a national strategic imperative that the US should support and adopt as quickly as possible, or else it risks losing its lead as a global superpower in the 21st century.","['Cloud Computing', 'Tech Maintenance Tools And Techniques', 'Security Tools And Techniques', 'Defense Activities', 'Tradecraft and Methods']",[],File,Video
73885811-f79c-44dc-9f8a-4dee9ab31777.json,Teaching with Polling Applications ,Teaching with Polling Applications ,"['Instructional Technology', 'Learning Professionals Hub']",[],File,Video
1c498ac0-46c9-498d-be81-3dd65ebbb704.json,Adobe Premiere Pro Session 1 of 3 ,Recording of Live Training of Adobe Premiere Pro Session 1 of 3. Come learn about video edits and other useful tools with premiere pro. ,['Adobe Creative Cloud'],"['adobe creative cloud', 'premiere pro', 'video editing']",File,Video
57edbe8a-434b-4444-8382-0846e39cbf0f.json,Adobe Premiere Pro Session 2 of 3 ,Recording of Live Training of Adobe Creative Cloud Premiere Pro Session 2 of 3. ,['Adobe Creative Cloud'],"['adobe creative cloud', 'premiere pro', 'video editing']",File,Video
d4b309bb-9c30-4583-971f-045b0604990c.json,Adobe Premiere Pro Session 3 of 3 ,Recording of Live Event of Adobe Creative Cloud Training: Premiere Pro Session 3 of 3. Please see previous recordings for full days training. ,['Adobe Creative Cloud'],"['adobe creative cloud', 'premiere pro', 'video editing']",File,Video
854d7ee5-543e-4b3b-9ed1-c94fd6182510.json,Adobe Photoshop Session 1 of 3 ,Recording of Live Training of Adobe Photoshop. Session 1 of 3. ,['Adobe Creative Cloud'],"['adobe creative cloud', 'adobe photoshop', 'photoshop', 'photo editing']",File,Video
87aa9d2d-2da7-4a8b-bbf6-479653b6cb5a.json,SCIF EAP,SCIF EAP,"['Learning Paths', 'SCIF Training']",[],File,PDF
c23c37d1-ddd9-4c2e-8303-531b76f329d0.json,SCIF SOP,SCIF SOP,"['Learning Paths', 'SCIF Training']",[],File,PDF
dc06868a-1f56-4732-ae2b-8677ae819db2.json,Derivative Classification,Derivative Classification,"['Learning Paths', 'SCIF Training']",[],Web Resource,Web Page
30e8a61a-1ba3-4c93-ba85-188f71423679.json,Unauthorized Disclosure,Unauthorized Disclosure ,"['Learning Paths', 'SCIF Training']",[],Web Resource,Web Page
4401a701-be6e-472d-8118-59ec2bb0ec5b.json,(U) Knowledge Check for AFLCMC/IP Program & Technology Protection,This knowledge check presentation consists of 7 questions that review the content of the AFLCMC/IP briefing on Program Protection Planning. Content is Unclassified.,"['Acquisition Hub', 'Security']",[],File,PPT
ce9d58ac-683f-4e9d-b87d-344b3aba3158.json,AFLOS Update Video - June 2023,"AFLOS faculty provided an update on all course offerings for 21A, 21M and 21R officers.  They discussed the transition to competency based development and how to assess yourself and others on the competencies.  They also provided contact info for faculty at AFLOS. ","['Aircraft Maintenance', 'Officer Competency-Based Learning (CBL)', 'Career Field Education', 'Force Development Team (FDT)', 'Maintenance Officers Intermediate Course (MOIC)', 'Aircraft Maintenance Officer Course (AMOC)', 'Air Force Specialty Code-specific (AFSC)', 'Logistics Readiness Hub', 'Force Management', 'Munitions and Missile Maintenance Hub', 'Air Force Specialty Code-specific (AFSC)', 'Conventional Munitions Officer Course (CMOC)', 'ICBM Maintenance Officer Course (IMOC)', 'Munitions Officer Fundamentals Course (MOFC)', 'Nuclear Munitions Officer Course (NMOC)', 'Nuclear, ICBM, and Conventional Munitions Officer Intermediate Course (NICMOIC)', 'Nuclear Accountability Course (NAC)', 'Force Development Team (FDT)', 'Officer Competency-Based Learning (CBL)']","['aflos', 'air force logistics officer school', '21a', '21m', '21r', 'aflos courses', '21x courses', 'loop', 'competency based training', 'amoc', 'amoc bridge', 'moic', 'mofc', 'nmoc', 'cmoc', 'imoc', 'nac', 'nicmoic', 'nic-moic', 'lroc', 'ilroc', 'mgrc', 'mcoc', 'logistics officer orientation program', ""bloom's taxonomy"", 'cfetp', '21a cfetp', '21r cfetp', 'aflos contacts']",File,Video
00a93f6c-1e6c-4f81-898c-9ff58d51894d.json,Adobe Photoshop Session 2 of 3 ,Recording of Live Training Adobe Photoshop Session 2 of 3. Please look in learning hub for other sessions. ,['Adobe Creative Cloud'],"['photoshop', 'adobe creative cloud', 'photo editing']",File,Video
551346ea-d02d-4fd4-ba37-acc2d241411b.json,An Introduction to Network Topology,"This video is designed to be used in place of a 1.5 hour in-class lecture, shortened and self paced to present a asynchronous training solution for students who need to understand the basics of network topology and public vs. private ip.","['Engineering And Development', 'Cyber Education Hub', 'Security', 'Documents and References', 'Foundational Knowledge', 'Intelligence Hub']","['network topology', 'introduction to network topology', 'private ip', 'public ip', 'binary', 'goodfellow itu']",File,Video
f6280af5-fe4b-4e92-bb6d-15035a772251.json,EM Theory: Mini Series,"An introductory mini series on EM Theory. Content touches on the electromagnetic spectrum and range from parts of a wave, pulsed radar, active guidance, command guidance to pulse repetition.","['Documents and References', 'Foundational Knowledge', 'Intelligence Hub']","['goodfellow itu', 'em theory', 'electromagnetic theory', 'waves', 'pulse', 'introduction', 'guidance']",File,Video
7b493d05-7ee6-440e-a7a1-d944600211f5.json,Red Talk Episode 2: Paper Tiger,"Red Talk ""A series of informative videos for training purposes designed to provide a focused ""talk"" on a ""red"" or enemy combatant."" Episode 2 focuses on China and the ""Chinese Dream"" from the perspective of the CCP. The video is 100% in Mandarin and subtitles are automatically provided. ","['Documents and References', 'Foundational Knowledge', 'Intelligence Hub']","['goodfellow itu', 'ccp', 'china dream', 'mandarin', 'chinese dream', 'red talk']",File,Video
95d43622-458b-4913-ae74-936b1a0d41c8.json,Aviation Lessons: Axes of Movement and Flight Controls,"An introduction on movement and controls. This video goes over key points such as Primary Flight Controls, Secondary Flight Controls and Variable Geometry Wings","['Intelligence Hub', 'Foundational Knowledge']","['aviation', 'roll axis', 'elevators', 'aileron', 'rudders', 'flap', 'leading edge slats', 'secondary flight controls', 'primary flight controls', 'variable geometry wings', 'goodfellow itu']",File,Video
